step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
159,TRANSFER,338823.1,C1224908824,0.0,0.0,C95489770,3585299.63,3924122.73,0,0
15,PAYMENT,19439.13,C971984612,11531.0,0.0,M180577214,0.0,0.0,0,0
306,CASH_IN,12270.91,C874932247,55736.0,68006.91,C1112506059,0.0,0.0,0,0
351,CASH_OUT,153607.08,C1223730292,153607.08,0.0,C547781326,276122.28,429729.36,1,0
663,CASH_OUT,803441.31,C904630616,803441.31,0.0,C1135595077,1006726.81,1810168.11,1,0
16,CASH_OUT,5975.19,C1738359425,10471.0,4495.81,C1480093219,0.0,52307.59,0,0
469,CASH_OUT,117366.86,C1204400247,699787.39,582420.53,C1536892761,683352.62,800719.48,0,0
398,CASH_IN,105669.99,C716044923,3230975.04,3336645.03,C588198088,336817.69,231147.7,0,0
594,CASH_OUT,28936.11,C56548333,28936.11,0.0,C599619292,1565152.93,1594089.04,1,0
187,CASH_OUT,352315.97,C701986824,12566.0,0.0,C2012019305,0.0,352315.97,0,0
258,PAYMENT,5454.89,C975350446,46709.41,41254.52,M1055068555,0.0,0.0,0,0
137,CASH_OUT,140144.67,C1872188247,30046.0,0.0,C1425435004,6799248.36,6982036.26,0,0
153,CASH_OUT,234853.95,C713785224,234853.95,0.0,C531994851,23261.5,258115.45,1,0
140,CASH_IN,180197.06,C1143870287,5755486.4,5935683.46,C2021207779,208287.77,28090.71,0,0
213,CASH_OUT,255353.51,C1124509606,0.0,0.0,C1346807560,4266931.52,4522285.03,0,0
36,CASH_OUT,201695.11,C423844157,2046.0,0.0,C465738970,1797974.2,2278053.08,0,0
403,PAYMENT,7127.13,C199674474,0.0,0.0,M1545244131,0.0,0.0,0,0
356,CASH_OUT,243652.51,C822438196,0.0,0.0,C1790174450,19236198.34,19479850.86,0,0
277,CASH_IN,85105.78,C458450022,521067.83,606173.61,C1073863733,7232943.29,7147837.51,0,0
13,PAYMENT,58521.8,C545603205,63545.0,5023.2,M124375734,0.0,0.0,0,0
187,CASH_OUT,133362.71,C140419156,0.0,0.0,C239383915,11188524.97,11321887.68,0,0
363,CASH_OUT,1715635.41,C356781229,1715635.41,0.0,C159373411,0.0,1715635.41,1,0
283,PAYMENT,4474.46,C368841773,104018.0,99543.54,M606718095,0.0,0.0,0,0
304,CASH_OUT,416604.91,C1658546339,662829.96,246225.05,C604159813,1957869.99,2374474.9,0,0
40,TRANSFER,6188772.44,C979937832,6188772.44,0.0,C1787596520,0.0,0.0,1,0
355,CASH_OUT,137448.01,C801886536,6654.0,0.0,C1170115526,0.0,137448.01,0,0
18,PAYMENT,10307.63,C2053171858,0.0,0.0,M944682979,0.0,0.0,0,0
20,CASH_OUT,35451.79,C2056942282,58881.0,23429.21,C1646136961,0.0,33508.12,0,0
715,TRANSFER,270972.03,C49700881,9402.0,0.0,C1323750815,0.0,270972.03,0,0
16,CASH_OUT,273556.8,C1072308217,0.0,0.0,C2123725018,1102675.75,1376232.56,0,0
692,CASH_OUT,86462.17,C290146980,10290.0,0.0,C664042796,0.0,86462.17,0,0
185,CASH_OUT,306928.01,C1639912339,23866.0,0.0,C868689965,180634.34,487562.36,0,0
300,CASH_IN,314317.37,C1074449586,34217.0,348534.37,C1955014022,52171.56,0.0,0,0
459,CASH_OUT,1153156.0,C165575041,1153156.0,0.0,C1041543827,0.0,1153156.0,1,0
259,TRANSFER,159169.08,C579726150,26984.0,0.0,C1034631876,2888657.66,3047826.75,0,0
11,CASH_OUT,459809.96,C310563311,2176997.93,1717187.97,C1975670958,0.0,459809.96,0,0
44,CASH_OUT,100539.57,C362955523,49618.0,0.0,C1719147030,0.0,100539.57,0,0
44,CASH_OUT,244434.15,C1199838152,24874.09,0.0,C2116873183,17122917.25,17367351.4,0,0
228,CASH_OUT,211124.17,C128537119,778.0,0.0,C1605690352,284701.67,495825.84,0,0
252,CASH_IN,43865.38,C543807405,14857.0,58722.38,C1423292977,53909.48,10044.1,0,0
355,PAYMENT,25086.57,C20702476,27435.0,2348.43,M805402955,0.0,0.0,0,0
233,CASH_OUT,258321.87,C1167910532,7.0,0.0,C1023242117,206297.28,464619.16,0,0
20,CASH_OUT,107827.77,C1845632010,0.0,0.0,C548919903,240011.25,347839.02,0,0
16,PAYMENT,4651.33,C154894255,118829.32,114177.99,M2096035536,0.0,0.0,0,0
331,CASH_OUT,7116.96,C744074413,62286.0,55169.04,C131596251,0.0,7116.96,0,0
374,CASH_OUT,104392.43,C540115479,516744.0,412351.57,C763840126,6893.45,111285.88,0,0
285,CASH_OUT,232875.11,C293683881,20630.0,0.0,C772605167,5936741.28,6169616.39,0,0
255,CASH_IN,177070.98,C1751585293,1840879.72,2017950.71,C799454082,478987.08,301916.09,0,0
95,CASH_IN,122508.48,C1335705584,15996.0,138504.48,C1345063038,3954176.06,3831667.58,0,0
19,CASH_OUT,207977.44,C2025154751,0.0,0.0,C194130727,1724444.48,1932421.92,0,0
11,CASH_IN,80622.67,C499304279,9080102.59,9160725.25,C476441699,1361649.72,1281027.05,0,0
154,CASH_OUT,104730.83,C1177522906,0.0,0.0,C851792165,1004453.04,1109183.87,0,0
330,CASH_OUT,312490.43,C1563088955,92472.0,0.0,C1321751628,0.0,312490.43,0,0
544,PAYMENT,16536.63,C1943585195,199546.0,183009.37,M906457189,0.0,0.0,0,0
321,CASH_OUT,174962.27,C366848729,0.0,0.0,C311144370,210270.82,385233.08,0,0
260,CASH_IN,182155.54,C1932914068,61967.0,244122.54,C1877059833,10025568.76,9843413.22,0,0
186,CASH_IN,107651.06,C121319672,13648.0,121299.06,C621762285,0.0,0.0,0,0
22,CASH_IN,46082.14,C514829703,171.0,46253.14,C854671988,266293.33,220211.19,0,0
308,CASH_OUT,119089.86,C1658976424,2947.0,0.0,C1968269789,206402.62,325492.48,0,0
622,CASH_OUT,165547.54,C1559989964,165547.54,0.0,C184933792,0.0,165547.54,1,0
159,CASH_OUT,222073.98,C928639776,0.0,0.0,C2098280536,932935.12,1155009.09,0,0
299,TRANSFER,376216.72,C931742795,0.0,0.0,C1095523302,1063489.8,1439706.51,0,0
187,CASH_IN,34012.93,C1605602229,3443970.67,3477983.6,C2122532124,663415.84,629402.91,0,0
19,CASH_IN,41902.52,C851967429,20279.0,62181.52,C667332062,0.0,0.0,0,0
259,PAYMENT,10492.5,C1239175872,0.0,0.0,M1941898137,0.0,0.0,0,0
207,CASH_OUT,125616.98,C1405241113,0.0,0.0,C1537707083,3709336.8,3834953.78,0,0
379,CASH_OUT,124856.45,C1060502095,22007.0,0.0,C781083846,0.0,124856.45,0,0
138,PAYMENT,2108.9,C730832732,0.0,0.0,M405996069,0.0,0.0,0,0
139,CASH_IN,74350.28,C604401078,3939792.29,4014142.58,C322997076,300964.49,226614.21,0,0
202,PAYMENT,3987.63,C375471817,0.0,0.0,M1474717664,0.0,0.0,0,0
179,PAYMENT,17058.81,C139776019,0.0,0.0,M1981890856,0.0,0.0,0,0
306,CASH_OUT,96378.58,C2118100536,407187.0,310808.42,C233075105,0.0,96378.58,0,0
333,PAYMENT,9203.28,C1912569543,0.0,0.0,M1062567820,0.0,0.0,0,0
556,TRANSFER,544352.53,C1346698733,544352.53,0.0,C302377152,0.0,0.0,1,0
14,CASH_OUT,124338.81,C854556772,0.0,0.0,C1175399276,2917479.71,3150105.21,0,0
347,CASH_OUT,93755.99,C1212112731,54911.0,0.0,C2128826309,0.0,93755.99,0,0
203,TRANSFER,335496.41,C1045679324,0.0,0.0,C353885887,442374.98,777871.39,0,0
332,CASH_OUT,144154.11,C564149837,0.0,0.0,C1218191177,1327950.72,1472104.83,0,0
206,TRANSFER,472375.27,C1208931024,0.0,0.0,C36139136,2183016.81,2655392.08,0,0
380,CASH_OUT,166499.41,C1389873333,0.0,0.0,C1441189316,863546.83,1030046.24,0,0
330,PAYMENT,25807.05,C814823981,0.0,0.0,M311164437,0.0,0.0,0,0
350,PAYMENT,10562.1,C323500157,0.0,0.0,M518981733,0.0,0.0,0,0
40,CASH_OUT,366569.33,C1620854958,0.0,0.0,C1072809263,584257.7,950827.03,0,0
305,TRANSFER,10000000.0,C1349911054,0.0,0.0,C1467431451,10146393.79,27152559.04,0,0
635,CASH_OUT,438394.67,C1562094367,438394.67,0.0,C126693066,0.0,438394.67,1,0
401,CASH_OUT,239737.91,C1820674663,51809.0,0.0,C796774664,0.0,239737.91,0,0
282,PAYMENT,2723.65,C1239623859,12920.05,10196.4,M136190655,0.0,0.0,0,0
376,PAYMENT,46660.78,C65729810,6984.0,0.0,M1669507204,0.0,0.0,0,0
332,CASH_OUT,307367.24,C565377991,21547.0,0.0,C1995487055,0.0,307367.24,0,0
712,CASH_OUT,135977.23,C1552242254,135977.23,0.0,C1103234396,314329.11,450306.34,1,0
335,PAYMENT,10.07,C297003397,0.0,0.0,M1768655171,0.0,0.0,0,0
149,CASH_OUT,155534.95,C1961781610,155534.95,0.0,C1530802023,88096.9,243631.85,1,0
212,PAYMENT,5039.24,C1025889331,0.0,0.0,M1167478081,0.0,0.0,0,0
43,CASH_IN,127785.34,C1451485407,683.0,128468.34,C913749301,294188.37,166403.03,0,0
203,CASH_OUT,21859.22,C1897904501,86134.0,64274.78,C1425508192,4170581.86,4192441.07,0,0
17,PAYMENT,3236.76,C900426271,0.0,0.0,M1342189032,0.0,0.0,0,0
348,CASH_IN,306037.38,C186603495,1991462.44,2297499.83,C561757502,1080941.65,774904.27,0,0
181,CASH_OUT,18900.97,C1906805726,0.0,0.0,C1352288625,892700.35,911601.32,0,0
322,CASH_IN,550971.19,C1385348828,4931316.58,5482287.77,C1104195099,3675224.94,3124253.76,0,0
158,CASH_OUT,378647.88,C976998649,35749.0,0.0,C868861400,0.0,378647.88,0,0
687,TRANSFER,458845.55,C1038719684,458845.55,0.0,C452022612,0.0,0.0,1,0
93,PAYMENT,387.96,C1097732553,8132.26,7744.3,M950310530,0.0,0.0,0,0
303,CASH_IN,395011.4,C1171170124,3858137.54,4253148.94,C917163078,1245958.25,850946.85,0,0
426,CASH_OUT,11594.44,C1168125714,0.0,0.0,C6859618,102652.15,114246.6,0,0
330,PAYMENT,32823.37,C461133800,11147.0,0.0,M1208300057,0.0,0.0,0,0
205,CASH_IN,259813.4,C813522133,51708.0,311521.4,C1458634073,553950.16,294136.76,0,0
328,PAYMENT,47591.62,C1999682134,37083.0,0.0,M1465493553,0.0,0.0,0,0
10,CASH_OUT,329065.78,C1583079594,40591.0,0.0,C1552655085,0.0,329065.78,0,0
131,CASH_OUT,143039.84,C1061371614,14395.0,0.0,C1810862440,0.0,143039.84,0,0
401,CASH_IN,366299.36,C10350741,10009.0,376308.36,C2044395628,0.0,0.0,0,0
445,TRANSFER,2277862.67,C10702255,2277862.67,0.0,C1366837839,0.0,0.0,1,0
44,CASH_OUT,142212.43,C804336601,268366.0,126153.57,C1010180646,2343990.16,2486202.59,0,0
391,CASH_OUT,1309940.05,C27246630,1309940.05,0.0,C921559397,0.0,1309940.05,1,0
133,PAYMENT,8380.45,C1032572665,244647.11,236266.66,M1860791567,0.0,0.0,0,0
331,CASH_OUT,249773.39,C1516145729,32120.26,0.0,C685412715,551475.23,801248.63,0,0
356,CASH_IN,100622.31,C1680287334,31505.0,132127.31,C1062802188,3176034.93,3075412.63,0,0
381,CASH_OUT,160185.53,C448398054,0.0,0.0,C1549025381,256360.62,416546.15,0,0
88,CASH_OUT,4022408.76,C987446721,4022408.76,0.0,C1981613973,4542879.5,8565288.26,1,0
35,CASH_OUT,14380.39,C1101875549,2132.0,0.0,C1650698712,339441.72,353822.11,0,0
162,CASH_OUT,76726.93,C984987953,54674.0,0.0,C204847598,385639.43,462366.36,0,0
306,CASH_OUT,307692.77,C334174975,67363.0,0.0,C1216562931,1886647.99,2194340.76,0,0
258,CASH_OUT,342407.09,C224069333,128844.0,0.0,C2120758378,525206.82,867613.91,0,0
232,PAYMENT,26757.51,C1685031185,0.0,0.0,M1561000545,0.0,0.0,0,0
135,CASH_OUT,243976.77,C1264765389,0.0,0.0,C1033792855,749946.57,993923.33,0,0
251,CASH_OUT,44640.26,C968336682,14583.0,0.0,C588549304,0.0,44640.26,0,0
35,CASH_OUT,292268.51,C585099822,0.0,0.0,C1487201868,327912.89,620181.4,0,0
298,CASH_OUT,30385.88,C2124255206,0.0,0.0,C1042469039,893502.57,923888.45,0,0
46,CASH_IN,102701.5,C1782240685,2684063.65,2786765.15,C1809716881,6247210.49,6144508.99,0,0
589,CASH_OUT,225916.15,C1822447674,140465.0,0.0,C1787735649,19895.64,245811.79,0,0
404,PAYMENT,21000.44,C140068969,65186.0,44185.56,M230303668,0.0,0.0,0,0
137,CASH_IN,115524.67,C1997982939,1372470.57,1487995.24,C1367093110,257804.73,142280.05,0,0
401,PAYMENT,8375.97,C1916370863,405071.5,396695.53,M759193727,0.0,0.0,0,0
208,CASH_IN,153617.79,C1729896175,7543360.33,7696978.11,C912186502,702122.11,548504.32,0,0
302,CASH_OUT,15355.06,C1477907871,0.0,0.0,C1204901487,71755.15,87110.2,0,0
34,CASH_OUT,116553.25,C931388033,30885.0,0.0,C239180374,8564776.12,8854661.12,0,0
229,CASH_IN,480773.21,C1804842100,10821.0,491594.21,C650052591,0.0,0.0,0,0
504,CASH_OUT,219278.81,C1874877556,219278.81,0.0,C2097103123,22127.85,241406.66,1,0
322,PAYMENT,17266.51,C1211978616,142463.0,125196.49,M65357339,0.0,0.0,0,0
188,PAYMENT,9257.73,C1570897458,791712.25,782454.52,M1963735150,0.0,0.0,0,0
201,CASH_OUT,48374.46,C1975677578,5290.0,0.0,C781287450,0.0,48374.46,0,0
379,CASH_OUT,89468.76,C991721044,116509.0,27040.24,C2015802735,0.0,89468.76,0,0
232,PAYMENT,13116.63,C1680401844,0.0,0.0,M1925465367,0.0,0.0,0,0
211,CASH_OUT,289095.13,C363864222,0.0,0.0,C496588727,2429814.68,2718909.81,0,0
502,CASH_OUT,73051.02,C257009232,73051.02,0.0,C2051261530,6049.33,79100.35,1,0
397,PAYMENT,2222.75,C774648557,0.0,0.0,M2041115121,0.0,0.0,0,0
137,CASH_OUT,549669.78,C1146873480,0.0,0.0,C391448018,1957754.79,2507424.58,0,0
398,TRANSFER,971265.18,C795699938,21534.0,0.0,C70007122,0.0,971265.18,0,0
355,CASH_OUT,159771.14,C1091603951,0.0,0.0,C1517429381,490733.93,650505.06,0,0
38,CASH_IN,35692.49,C1882493942,80913.0,116605.49,C1768001470,355911.01,320218.52,0,0
135,CASH_IN,123438.47,C1182991819,10595.0,134033.47,C1467510139,0.0,0.0,0,0
402,PAYMENT,8203.6,C1975712497,0.0,0.0,M2081700820,0.0,0.0,0,0
25,CASH_OUT,802382.45,C1343455954,802382.45,0.0,C1045004287,0.0,802382.45,1,0
393,PAYMENT,1280.39,C1570719113,0.0,0.0,M652541923,0.0,0.0,0,0
279,CASH_OUT,126873.49,C523339176,218263.0,91389.51,C12341745,289154.12,416027.61,0,0
396,CASH_OUT,238710.69,C834175997,544.0,0.0,C1442923985,378729.55,617440.24,0,0
397,PAYMENT,27778.67,C1527182129,0.0,0.0,M1231512811,0.0,0.0,0,0
396,CASH_OUT,356626.89,C1827985035,4276.66,0.0,C1271255777,4351838.64,4708465.53,0,0
688,CASH_OUT,93556.56,C527288973,72497.0,0.0,C442237208,21190.44,114747.0,0,0
405,PAYMENT,6058.74,C1311865595,0.0,0.0,M575401975,0.0,0.0,0,0
253,PAYMENT,13299.09,C892949761,283662.92,270363.83,M2137343853,0.0,0.0,0,0
137,CASH_OUT,123364.49,C2143989769,5022.0,0.0,C1079694343,182563.16,305927.65,0,0
281,CASH_OUT,84227.71,C1627699777,0.0,0.0,C1509878180,371064.34,455292.05,0,0
505,PAYMENT,13834.09,C2136248487,0.0,0.0,M133032930,0.0,0.0,0,0
191,PAYMENT,5534.79,C686599609,6722.0,1187.21,M652535838,0.0,0.0,0,0
547,CASH_OUT,96659.98,C192626112,3034.0,0.0,C783314425,3103617.99,3200277.97,0,0
21,TRANSFER,416840.59,C245038021,0.0,0.0,C2133566304,860115.11,1223889.54,0,0
357,CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1,0
321,CASH_IN,92424.62,C773975751,14552.0,106976.62,C1314256472,559.72,0.0,0,0
673,CASH_OUT,329055.47,C2044227018,329055.47,0.0,C355168842,0.0,329055.47,1,0
327,CASH_IN,371005.77,C96969099,33863.0,404868.77,C129659176,222731.25,0.0,0,0
10,PAYMENT,21102.41,C814505067,21311.0,208.59,M1480949305,0.0,0.0,0,0
227,CASH_OUT,447578.31,C647554320,61518.0,0.0,C627340597,0.0,447578.31,0,0
283,PAYMENT,16494.99,C1144765705,0.0,0.0,M1400953951,0.0,0.0,0,0
185,CASH_OUT,91569.62,C778843588,0.0,0.0,C1238647727,3125960.26,3217529.87,0,0
299,PAYMENT,31982.51,C1348344238,0.0,0.0,M2099099521,0.0,0.0,0,0
346,CASH_IN,123800.39,C2051350952,33974.0,157774.39,C2078550942,254810.4,131010.01,0,0
10,PAYMENT,1810.91,C1174095849,2008.0,197.09,M8298076,0.0,0.0,0,0
258,PAYMENT,8173.82,C689127426,189600.43,181426.61,M1202011870,0.0,0.0,0,0
522,PAYMENT,3168.36,C1385690404,37474.0,34305.64,M1722082473,0.0,0.0,0,0
351,PAYMENT,12329.5,C1276811766,0.0,0.0,M449824851,0.0,0.0,0,0
202,CASH_OUT,34622.11,C1139631600,3635.0,0.0,C267550453,0.0,34622.11,0,0
325,PAYMENT,9147.54,C164799961,0.0,0.0,M1352796330,0.0,0.0,0,0
12,PAYMENT,25506.3,C1582019527,1219.11,0.0,M1932699718,0.0,0.0,0,0
331,PAYMENT,35611.15,C219847927,23077.07,0.0,M655630295,0.0,0.0,0,0
492,CASH_OUT,37519.08,C415161185,20616.0,0.0,C1712533432,0.0,37519.08,0,0
188,CASH_IN,50139.58,C1853308473,9055.0,59194.58,C839924084,904913.49,854773.92,0,0
564,CASH_OUT,107380.33,C153539657,16968.0,0.0,C773193760,0.0,107380.33,0,0
182,CASH_OUT,219275.48,C2079538184,256626.0,37350.52,C522383429,0.0,219275.48,0,0
20,CASH_IN,57490.61,C652800130,298289.37,355779.98,C1621229567,1073466.49,1015975.87,0,0
308,CASH_OUT,68271.13,C1774302670,1069.0,0.0,C320352365,209371.82,277642.95,0,0
139,CASH_OUT,126905.19,C830806928,92852.0,0.0,C330144423,516775.28,643680.47,0,0
8,CASH_OUT,26541.74,C267912855,0.0,0.0,C1137247436,119720.0,146261.74,0,0
43,PAYMENT,8687.63,C1329946589,0.0,0.0,M1954045357,0.0,0.0,0,0
305,PAYMENT,6540.34,C1142661609,0.0,0.0,M3717574,0.0,0.0,0,0
21,CASH_OUT,23292.3,C1861214292,0.0,0.0,C1834461593,392364.62,415656.92,1,0
16,PAYMENT,3883.6,C322517433,337.0,0.0,M1380286274,0.0,0.0,0,0
309,PAYMENT,14545.0,C477933816,6910.63,0.0,M135158696,0.0,0.0,0,0
78,CASH_OUT,2254934.36,C706933703,2254934.36,0.0,C273430415,364128.61,2619062.97,1,0
589,PAYMENT,29828.0,C833302590,7945.0,0.0,M1167106563,0.0,0.0,0,0
10,CASH_OUT,445571.03,C1089854475,69991.0,0.0,C850682182,62902.63,684239.75,0,0
186,CASH_OUT,158489.35,C1265349186,103340.0,0.0,C1416750151,0.0,158489.35,0,0
404,PAYMENT,4566.39,C1067881864,87306.77,82740.38,M1639394656,0.0,0.0,0,0
40,PAYMENT,10447.9,C1411271722,546.31,0.0,M580165634,0.0,0.0,0,0
329,TRANSFER,656253.06,C1741482446,20548.0,0.0,C1327233001,0.0,769276.35,0,0
372,CASH_OUT,205795.03,C121033336,93667.53,0.0,C763444905,8390868.29,8596663.32,0,0
138,CASH_OUT,27604.94,C1433215226,0.0,0.0,C2071192118,137851.81,165456.75,0,0
188,CASH_IN,138369.92,C904247015,5067.0,143436.92,C1686849431,2985804.19,2847434.28,0,0
478,PAYMENT,7622.63,C528617160,2107.89,0.0,M751757973,0.0,0.0,0,0
160,CASH_IN,352485.01,C1822630296,6691.0,359176.01,C1493850283,0.0,729258.31,0,0
142,CASH_OUT,73064.41,C1088641911,73064.41,0.0,C1039637819,187838.1,260902.5,1,0
15,PAYMENT,9486.32,C584047126,25250.0,15763.68,M1825192464,0.0,0.0,0,0
305,CASH_OUT,140313.97,C1561771696,25549.0,0.0,C768455423,1705.49,142019.46,0,0
255,TRANSFER,1219321.28,C1246390634,0.0,0.0,C1661306245,5521898.0,6741219.28,0,0
332,PAYMENT,7303.17,C1407268629,0.0,0.0,M387932197,0.0,0.0,0,0
255,PAYMENT,2763.56,C720898170,58421.16,55657.6,M1397433218,0.0,0.0,0,0
256,TRANSFER,70696.74,C947315292,70696.74,0.0,C1485351052,0.0,0.0,1,0
233,CASH_OUT,138445.59,C2107274654,0.0,0.0,C826974911,435111.51,573557.09,0,0
280,CASH_OUT,285935.73,C454955342,50557.0,0.0,C718749401,755858.15,1041793.88,0,0
277,PAYMENT,8056.07,C205391855,136152.9,128096.83,M816977783,0.0,0.0,0,0
258,CASH_IN,374332.22,C902888731,209610.0,583942.22,C1651590551,709937.4,335605.18,0,0
701,TRANSFER,496420.67,C1524224259,496420.67,0.0,C1792600425,0.0,0.0,1,0
283,PAYMENT,2978.26,C2086688028,10441.0,7462.74,M332642716,0.0,0.0,0,0
664,CASH_IN,88460.14,C1006289077,935030.76,1023490.9,C2027041060,1148004.89,1059544.75,0,0
376,CASH_IN,446786.34,C358524147,5018136.14,5464922.48,C248632418,2786262.3,2339475.96,0,0
166,PAYMENT,670.87,C1021890917,105726.0,105055.13,M272414941,0.0,0.0,0,0
310,TRANSFER,5239429.19,C1514931968,5239429.19,0.0,C1789156105,0.0,0.0,1,0
401,PAYMENT,35473.89,C1546710832,33479.0,0.0,M1119244716,0.0,0.0,0,0
186,CASH_OUT,268452.65,C670101285,852.0,0.0,C1439856770,28887.45,297340.11,0,0
203,CASH_IN,196991.62,C1739886592,849505.26,1046496.88,C2025509963,510425.82,313434.2,0,0
396,PAYMENT,17089.96,C1778242895,0.0,0.0,M831931948,0.0,0.0,0,0
139,PAYMENT,2235.78,C1784503163,26097.0,23861.22,M417511584,0.0,0.0,0,0
201,PAYMENT,1507.75,C437942199,1047.0,0.0,M189717952,0.0,0.0,0,0
36,PAYMENT,6196.99,C487259503,51673.0,45476.01,M1749879101,0.0,0.0,0,0
356,CASH_OUT,25540.99,C1723904446,202654.0,177113.01,C1486971046,130772.48,156313.47,0,0
282,CASH_OUT,239836.57,C814483442,23242.0,0.0,C1283419612,341664.89,581501.46,0,0
11,CASH_IN,387490.44,C1871625681,529971.36,917461.8,C1651945012,8112028.25,7724537.81,0,0
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1,0
237,CASH_OUT,66286.73,C1814977943,0.0,0.0,C1077560168,3349958.52,3416245.25,0,0
714,TRANSFER,8838.19,C356480504,8838.19,0.0,C1101816273,0.0,0.0,1,0
52,TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,1,0
334,TRANSFER,972142.03,C47484490,972142.03,0.0,C698155401,0.0,0.0,1,0
249,TRANSFER,1308886.14,C1285320561,0.0,0.0,C245927638,1585813.53,2894699.67,0,0
167,CASH_OUT,63428.02,C2047354073,0.0,0.0,C1696524301,901033.16,964461.18,0,0
141,PAYMENT,22234.91,C1723240932,0.0,0.0,M1474673321,0.0,0.0,0,0
378,PAYMENT,1668.53,C1260965206,199224.31,197555.78,M2106751965,0.0,0.0,0,0
544,PAYMENT,47025.41,C296302563,335988.66,288963.25,M339703442,0.0,0.0,0,0
546,TRANSFER,99656.93,C322712513,99656.93,0.0,C1339104095,0.0,0.0,1,0
289,PAYMENT,9632.55,C1334094851,16158.0,6525.45,M937434258,0.0,0.0,0,0
356,CASH_IN,237433.94,C192919447,4137921.85,4375355.79,C152184428,578853.6,341419.66,0,0
185,PAYMENT,19758.17,C1246315228,62065.0,42306.83,M1782796185,0.0,0.0,0,0
297,CASH_IN,169737.46,C1546976190,5054785.14,5224522.6,C1025212278,2223481.94,2053744.47,0,0
255,CASH_OUT,134406.64,C641794724,0.0,0.0,C1574951913,3683950.29,3818356.92,0,0
11,CASH_OUT,55105.2,C246004312,0.0,0.0,C656400047,1985480.8,1862279.69,0,0
204,CASH_OUT,221136.86,C1180878658,0.0,0.0,C1243157780,742679.33,963816.19,0,0
103,TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1,0
280,CASH_OUT,206229.94,C1095872913,355869.0,149639.06,C1447184727,123328.21,329558.15,0,0
13,CASH_IN,7993.64,C98416656,7094144.41,7102138.06,C1888703417,833445.31,1044794.53,0,0
380,CASH_IN,27845.25,C1038001810,154404.0,182249.25,C1198994959,160430.01,132584.75,0,0
164,CASH_OUT,175267.61,C979923889,175267.61,0.0,C1018310032,73374.37,248641.98,1,0
294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1,0
35,PAYMENT,3386.17,C1431447368,13527.05,10140.88,M147119729,0.0,0.0,0,0
394,CASH_IN,307607.0,C1520909474,28548.0,336155.0,C261271566,0.0,0.0,0,0
20,PAYMENT,5756.24,C78663998,993759.0,988002.76,M1302119583,0.0,0.0,0,0
177,PAYMENT,16406.57,C1033945293,0.0,0.0,M1486763737,0.0,0.0,0,0
203,CASH_OUT,90901.53,C1804435581,16753.0,0.0,C910735304,18574.33,109475.87,0,0
253,PAYMENT,10595.29,C1336620047,0.0,0.0,M2001635018,0.0,0.0,0,0
399,CASH_OUT,76648.03,C984746588,0.0,0.0,C613800504,695701.8,772349.82,0,0
350,CASH_IN,48862.56,C1415693172,1938783.67,1987646.22,C608956679,4803345.76,4754483.21,0,0
399,CASH_IN,108017.25,C969351886,4298626.88,4406644.13,C176285976,438786.15,330768.9,0,0
427,TRANSFER,474195.1,C1577661477,474195.1,0.0,C984902838,0.0,0.0,1,0
181,CASH_OUT,18868.1,C1926921060,0.0,0.0,C2049775481,67482.15,86350.26,0,0
184,CASH_OUT,178392.76,C625127363,0.0,0.0,C850148648,3072141.74,3250534.5,0,0
383,TRANSFER,3576574.35,C1374521729,0.0,0.0,C3094879,7477260.47,11053834.82,0,0
22,PAYMENT,8909.05,C1792116198,0.0,0.0,M2024051838,0.0,0.0,0,0
94,PAYMENT,13336.78,C1282379517,221014.35,207677.57,M2140476479,0.0,0.0,0,0
260,CASH_OUT,36980.88,C1654685633,0.0,0.0,C1072931046,1923243.72,1960224.6,0,0
9,CASH_OUT,22594.52,C1611272552,11176.0,0.0,C678651991,1449001.49,1404403.99,0,0
17,CASH_IN,40361.66,C2079842663,2820004.29,2860365.94,C1608595761,5898680.14,6069417.56,0,0
138,CASH_OUT,16749.6,C944459206,0.0,0.0,C385661121,118531.79,135281.39,0,0
134,PAYMENT,8069.79,C781975271,0.0,0.0,M651960464,0.0,0.0,0,0
347,PAYMENT,50.81,C1741316845,0.0,0.0,M2046674668,0.0,0.0,0,0
25,PAYMENT,4859.88,C794567051,14799.0,9939.12,M476347357,0.0,0.0,0,0
370,CASH_OUT,221114.98,C779924743,10044.0,0.0,C1124861111,96898.68,318013.65,0,0
156,PAYMENT,10803.86,C295194299,93491.65,82687.78,M408904027,0.0,0.0,0,0
141,PAYMENT,14581.62,C1106765845,10482.0,0.0,M351599786,0.0,0.0,0,0
21,PAYMENT,2027.23,C583916182,134322.32,132295.09,M1478598953,0.0,0.0,0,0
141,CASH_OUT,25730.08,C1522043979,16917.0,0.0,C2054465223,404579.87,430309.95,0,0
371,CASH_IN,39383.16,C1512458474,532.0,39915.16,C1930992995,0.0,0.0,0,0
